event_id,dm,RA,Dec,DMhalo,DMISM,DM_Cosm,z
4697,690.6712646484 pc / cm3,234.2018025427,41.9442723016,40.0 pc / cm3,75.0 pc / cm3,475.6712646484 pc / cm3,0.5285316904599701
4698,629.2063598633 pc / cm3,357.9224102723,39.2667450537,40.0 pc / cm3,75.0 pc / cm3,414.2063598633 pc / cm3,0.4631117501644862
4699,195.7171478271 pc / cm3,85.1319806042,28.2586921789,40.0 pc / cm3,75.0 pc / cm3,-19.282852172899993 pc / cm3,
4700,220.383972168 pc / cm3,159.0236608912,34.1019037094,40.0 pc / cm3,75.0 pc / cm3,5.383972168000014 pc / cm3,0.006274301440303632
4701,308.9419555664 pc / cm3,262.8412199792,12.7727499902,40.0 pc / cm3,75.0 pc / cm3,93.9419555664 pc / cm3,0.11072933296978806
4702,273.3569946289 pc / cm3,211.7203074267,15.2654589358,40.0 pc / cm3,75.0 pc / cm3,58.3569946289 pc / cm3,0.06934519599366579
4703,211.0833740234 pc / cm3,143.4228272392,57.5230908396,40.0 pc / cm3,75.0 pc / cm3,-3.9166259765999882 pc / cm3,
4704,866.5740356445 pc / cm3,286.5951920817,73.3573009163,40.0 pc / cm3,75.0 pc / cm3,651.5740356445 pc / cm3,0.714318962821738
4705,208.657119751 pc / cm3,53.2581303558,46.1434898335,40.0 pc / cm3,75.0 pc / cm3,-6.34288024899999 pc / cm3,
4706,683.3925170898 pc / cm3,44.2957249648,6.680363056,40.0 pc / cm3,75.0 pc / cm3,468.3925170898 pc / cm3,0.5208032166400338
4707,518.0034179688 pc / cm3,105.1315303898,34.4642978766,40.0 pc / cm3,75.0 pc / cm3,303.0034179688 pc / cm3,0.3435354473186419
4708,495.3584899902 pc / cm3,19.1067689708,64.0936685102,40.0 pc / cm3,75.0 pc / cm3,280.3584899902 pc / cm3,0.3189232211827345
4709,1134.2697753906 pc / cm3,336.8458733438,11.7176953033,40.0 pc / cm3,75.0 pc / cm3,919.2697753906 pc / cm3,0.9958554347470989
4710,680.9662475586 pc / cm3,190.7026176691,12.6848914006,40.0 pc / cm3,75.0 pc / cm3,465.9662475586 pc / cm3,0.5182260254970757
4711,1581.912109375 pc / cm3,252.5992176843,19.8236625603,40.0 pc / cm3,75.0 pc / cm3,1366.912109375 pc / cm3,1.4672466607675985
4712,798.2348022461 pc / cm3,72.2209803363,64.9513307696,40.0 pc / cm3,75.0 pc / cm3,583.2348022461 pc / cm3,0.6423134545632746
4713,540.2440185547 pc / cm3,69.6817946457,74.1334783483,40.0 pc / cm3,75.0 pc / cm3,325.2440185547 pc / cm3,0.36760977072165724
4714,615.8619995117 pc / cm3,64.4471857139,48.7891600222,40.0 pc / cm3,75.0 pc / cm3,400.8619995117 pc / cm3,0.4488556150197424
4715,1609.4095458984 pc / cm3,104.1367888922,44.7530997977,40.0 pc / cm3,75.0 pc / cm3,1394.4095458984 pc / cm3,1.496348498259286
4716,363.5324707031 pc / cm3,182.9207413736,25.2916697324,40.0 pc / cm3,75.0 pc / cm3,148.5324707031 pc / cm3,0.17298935618855826
4717,473.9266357422 pc / cm3,68.9470483786,27.1646379939,40.0 pc / cm3,75.0 pc / cm3,258.9266357422 pc / cm3,0.29552637555427697
4718,514.7684326172 pc / cm3,241.1845660234,24.0123771566,40.0 pc / cm3,75.0 pc / cm3,299.7684326172 pc / cm3,0.3400258553168067
4719,394.6692810059 pc / cm3,259.9855737512,19.1751067007,40.0 pc / cm3,75.0 pc / cm3,179.66928100590002 pc / cm3,0.2079488620253094
4720,386.9861755371 pc / cm3,147.0168514637,24.5047648295,40.0 pc / cm3,75.0 pc / cm3,171.9861755371 pc / cm3,0.1993554650769455
4721,1245.068359375 pc / cm3,137.2140326287,58.2224223259,40.0 pc / cm3,75.0 pc / cm3,1030.068359375 pc / cm3,1.112403439531267
4722,1256.7952880859 pc / cm3,298.7119397664,65.9193176924,40.0 pc / cm3,75.0 pc / cm3,1041.7952880859 pc / cm3,1.1247327912673866
4723,666.0043945312 pc / cm3,319.106584311,-0.6446912607,40.0 pc / cm3,75.0 pc / cm3,451.0043945312 pc / cm3,0.5023218102316602
4724,385.3686828613 pc / cm3,251.3341440768,62.9923072132,40.0 pc / cm3,75.0 pc / cm3,170.3686828613 pc / cm3,0.19754367208153292
4725,378.0899353027 pc / cm3,271.6131179978,65.7261752229,40.0 pc / cm3,75.0 pc / cm3,163.08993530269998 pc / cm3,0.18937881465150114
4726,1627.2020263672 pc / cm3,68.124794484,36.3489201492,40.0 pc / cm3,75.0 pc / cm3,1412.2020263672 pc / cm3,1.515195601883466
4727,1148.8272705078 pc / cm3,144.9824806429,88.1898875544,40.0 pc / cm3,75.0 pc / cm3,933.8272705078 pc / cm3,1.0111783758208501
4728,359.0843505859 pc / cm3,150.0629459926,45.5623590594,40.0 pc / cm3,75.0 pc / cm3,144.08435058589998 pc / cm3,0.167964910703029
4729,599.6870727539 pc / cm3,224.6676107743,47.8522222923,40.0 pc / cm3,75.0 pc / cm3,384.6870727539 pc / cm3,0.43154594103625415
4730,476.3529052734 pc / cm3,247.5875480501,2.2771234734,40.0 pc / cm3,75.0 pc / cm3,261.3529052734 pc / cm3,0.29818045442332375
4731,1001.6350708008 pc / cm3,313.4163935349,73.332588906,40.0 pc / cm3,75.0 pc / cm3,786.6350708008 pc / cm3,0.8563544193639921
4732,462.199798584 pc / cm3,297.5043581464,86.7060924307,40.0 pc / cm3,75.0 pc / cm3,247.199798584 pc / cm3,0.2826782006021147
4733,301.2588195801 pc / cm3,355.1299611341,39.2599748089,40.0 pc / cm3,75.0 pc / cm3,86.25881958010001 pc / cm3,0.10185277884487696
4734,507.8940734863 pc / cm3,176.1751379822,13.1619429711,40.0 pc / cm3,75.0 pc / cm3,292.8940734863 pc / cm3,0.3325609690844064
4735,135.4653778076 pc / cm3,179.941292818,17.09831584,40.0 pc / cm3,75.0 pc / cm3,-79.53462219240001 pc / cm3,
4736,88.9623413086 pc / cm3,225.5203222193,34.2999671332,40.0 pc / cm3,75.0 pc / cm3,0,
4737,376.472442627 pc / cm3,204.8612694874,19.3477739585,40.0 pc / cm3,75.0 pc / cm3,161.47244262700002 pc / cm3,0.18756175761531116
4738,651.4469604492 pc / cm3,122.7848400546,30.8901772849,40.0 pc / cm3,75.0 pc / cm3,436.4469604492 pc / cm3,0.4868270398654527
4739,385.3686828613 pc / cm3,194.17039124,28.6124599713,40.0 pc / cm3,75.0 pc / cm3,170.3686828613 pc / cm3,0.19754367208153292
4740,198.9521484375 pc / cm3,234.8297707536,40.8673449043,40.0 pc / cm3,75.0 pc / cm3,-16.0478515625 pc / cm3,
4741,1698.3719482422 pc / cm3,358.1551615156,76.6873457415,40.0 pc / cm3,75.0 pc / cm3,1483.3719482422 pc / cm3,1.5907263929500173
4742,438.3417053223 pc / cm3,5.3636985971,20.4966095125,40.0 pc / cm3,75.0 pc / cm3,223.34170532230002 pc / cm3,0.2564289377165924
4743,266.482635498 pc / cm3,140.5100893651,30.1150724211,40.0 pc / cm3,75.0 pc / cm3,51.48263549799998 pc / cm3,0.061266121046362046
4744,422.571105957 pc / cm3,50.5733659457,44.9622041366,40.0 pc / cm3,75.0 pc / cm3,207.571105957 pc / cm3,0.23899037083329736
4745,668.0263061523 pc / cm3,227.0926415061,18.4683219857,40.0 pc / cm3,75.0 pc / cm3,453.0263061523 pc / cm3,0.5044722788957571
4746,849.1859741211 pc / cm3,100.0075948579,16.0582902742,40.0 pc / cm3,75.0 pc / cm3,634.1859741211 pc / cm3,0.6960119426423516
4747,454.5166931152 pc / cm3,295.0275541435,75.297687798,40.0 pc / cm3,75.0 pc / cm3,239.51669311519998 pc / cm3,0.2742416076727117
4748,693.90625 pc / cm3,335.2626974273,17.8258446901,40.0 pc / cm3,75.0 pc / cm3,478.90625 pc / cm3,0.5319651261090214
4749,367.1718444824 pc / cm3,144.9771395579,10.4478565446,40.0 pc / cm3,75.0 pc / cm3,152.1718444824 pc / cm3,0.17709441013313695
4750,108.3723068237 pc / cm3,217.3302228441,80.2093427566,40.0 pc / cm3,75.0 pc / cm3,0,
4751,368.3849487305 pc / cm3,285.7896670479,15.0823032136,40.0 pc / cm3,75.0 pc / cm3,153.3849487305 pc / cm3,0.17846158481028548
4752,409.226776123 pc / cm3,60.1625999755,27.9340358968,40.0 pc / cm3,75.0 pc / cm3,194.22677612299998 pc / cm3,0.22417586942395953
4753,234.5370788574 pc / cm3,201.5775225435,26.5868500797,40.0 pc / cm3,75.0 pc / cm3,19.53707885739999 pc / cm3,0.023318296237857618
4754,826.541015625 pc / cm3,309.8829236549,19.3488454298,40.0 pc / cm3,75.0 pc / cm3,611.541015625 pc / cm3,0.6721571036590167
4755,348.9750061035 pc / cm3,17.9397373524,82.5776002444,40.0 pc / cm3,75.0 pc / cm3,133.9750061035 pc / cm3,0.15651562913265077
4756,606.157043457 pc / cm3,45.068499401,40.7719323151,40.0 pc / cm3,75.0 pc / cm3,391.157043457 pc / cm3,0.4384738498549222
4757,1088.5755615234 pc / cm3,347.339430202,34.8980904173,40.0 pc / cm3,75.0 pc / cm3,873.5755615234 pc / cm3,0.9477739007365265
4758,221.5971069336 pc / cm3,237.151602692,50.4531953235,40.0 pc / cm3,75.0 pc / cm3,6.597106933600003 pc / cm3,0.007741225390190488
4759,350.9968566895 pc / cm3,240.8841284772,10.8513768734,40.0 pc / cm3,75.0 pc / cm3,135.99685668950002 pc / cm3,0.1588088738624732
4760,1675.7269287109 pc / cm3,353.5579194166,0.6433504786,40.0 pc / cm3,75.0 pc / cm3,1460.7269287109 pc / cm3,1.5666679014702696
4761,464.6260375977 pc / cm3,44.9336030205,65.1471961087,40.0 pc / cm3,75.0 pc / cm3,249.62603759770002 pc / cm3,0.28533924439358144
4762,331.5869140625 pc / cm3,195.8719011978,13.2996955305,40.0 pc / cm3,75.0 pc / cm3,116.5869140625 pc / cm3,0.13672008485129708
4763,250.7120513916 pc / cm3,72.7649654659,63.9341762399,40.0 pc / cm3,75.0 pc / cm3,35.7120513916 pc / cm3,0.0426185297935918
4764,1010.9356689453 pc / cm3,17.4885406877,59.5630135294,40.0 pc / cm3,75.0 pc / cm3,795.9356689453 pc / cm3,0.8661318600229212
4765,333.2044067383 pc / cm3,309.6366516417,11.8058573713,40.0 pc / cm3,75.0 pc / cm3,118.20440673830001 pc / cm3,0.13856722823623743
4766,184.799041748 pc / cm3,243.2855087284,79.6890863726,40.0 pc / cm3,75.0 pc / cm3,-30.200958251999992 pc / cm3,
4767,1002.8482055664 pc / cm3,231.6587347551,58.3984937478,40.0 pc / cm3,75.0 pc / cm3,787.8482055664 pc / cm3,0.857629737950794
4768,1699.5850830078 pc / cm3,283.6563147561,72.9301611506,40.0 pc / cm3,75.0 pc / cm3,1484.5850830078 pc / cm3,1.5920159654871635
4769,524.473449707 pc / cm3,357.1400870844,24.0058890809,40.0 pc / cm3,75.0 pc / cm3,309.473449707 pc / cm3,0.35054854443071415
4770,551.9708862305 pc / cm3,82.1747421161,76.9416683077,40.0 pc / cm3,75.0 pc / cm3,336.9708862305 pc / cm3,0.38026753265202523
4771,511.1290893555 pc / cm3,326.4606716756,22.4581165354,40.0 pc / cm3,75.0 pc / cm3,296.1290893555 pc / cm3,0.336075077564558
4772,433.8935852051 pc / cm3,99.0025545841,77.623282128,40.0 pc / cm3,75.0 pc / cm3,218.8935852051 pc / cm3,0.2515177096375062
4773,531.7521362305 pc / cm3,137.2153029023,49.8050322853,40.0 pc / cm3,75.0 pc / cm3,316.7521362305 pc / cm3,0.35842861707030277
4774,74.8092422485 pc / cm3,344.8994742809,74.8883459269,40.0 pc / cm3,75.0 pc / cm3,0,
4775,740.4093017578 pc / cm3,65.9298961468,50.9274318772,40.0 pc / cm3,75.0 pc / cm3,525.4093017578 pc / cm3,0.5812336257827967
4776,509.5115661621 pc / cm3,307.4057423659,55.4835099602,40.0 pc / cm3,75.0 pc / cm3,294.5115661621 pc / cm3,0.33431827465443004
4777,630.8238525391 pc / cm3,244.370013244,57.5452486656,40.0 pc / cm3,75.0 pc / cm3,415.8238525391 pc / cm3,0.4648383385178258
4778,713.3162231445 pc / cm3,149.5727528067,89.2417102232,40.0 pc / cm3,75.0 pc / cm3,498.3162231445 pc / cm3,0.5525483642123212
4779,290.7450866699 pc / cm3,235.3050839192,30.688423993,40.0 pc / cm3,75.0 pc / cm3,75.74508666989999 pc / cm3,0.08965502020032982
4780,562.4846191406 pc / cm3,108.178730953,26.1937153186,40.0 pc / cm3,75.0 pc / cm3,347.4846191406 pc / cm3,0.39159616200409036
4781,580.6814575195 pc / cm3,332.5738691624,50.0292521322,40.0 pc / cm3,75.0 pc / cm3,365.6814575195 pc / cm3,0.4111621178953487
4782,890.8365478516 pc / cm3,29.3628448753,37.0226782513,40.0 pc / cm3,75.0 pc / cm3,675.8365478516 pc / cm3,0.73985171133963
4783,691.8843994141 pc / cm3,91.285339506,79.9059907676,40.0 pc / cm3,75.0 pc / cm3,476.8843994141 pc / cm3,0.5298193461689648
4784,197.7390136719 pc / cm3,258.5928715246,88.1474152377,40.0 pc / cm3,75.0 pc / cm3,-17.26098632809999 pc / cm3,
4785,823.3060302734 pc / cm3,257.7190601488,49.0392840881,40.0 pc / cm3,75.0 pc / cm3,608.3060302734 pc / cm3,0.6687479177189694
4786,829.3716430664 pc / cm3,102.9787338631,12.3859972571,40.0 pc / cm3,75.0 pc / cm3,614.3716430664 pc / cm3,0.675139863549914
4787,524.473449707 pc / cm3,16.3854873521,7.8740429097,40.0 pc / cm3,75.0 pc / cm3,309.473449707 pc / cm3,0.35054854443071415
4788,1156.9147949219 pc / cm3,89.4186947978,26.1930957564,40.0 pc / cm3,75.0 pc / cm3,941.9147949219 pc / cm3,1.0196894654164936
4789,311.3681945801 pc / cm3,65.3943654308,86.8575543615,40.0 pc / cm3,75.0 pc / cm3,96.36819458010001 pc / cm3,0.11352611567475951
4790,269.7176513672 pc / cm3,0.5628039004,68.3727815403,40.0 pc / cm3,75.0 pc / cm3,54.717651367200006 pc / cm3,0.06507168553182983
4791,427.423614502 pc / cm3,242.9059727141,86.4212720575,40.0 pc / cm3,75.0 pc / cm3,212.42361450200002 pc / cm3,0.24436390176562017
4792,1269.3308105469 pc / cm3,173.1748462639,33.7057474115,40.0 pc / cm3,75.0 pc / cm3,1054.3308105469 pc / cm3,1.1379120553148443
4793,243.0289306641 pc / cm3,225.9573023962,35.9971979468,40.0 pc / cm3,75.0 pc / cm3,28.02893066409999 pc / cm3,0.03347378961021837
4794,750.923034668 pc / cm3,85.1493100754,75.8253098488,40.0 pc / cm3,75.0 pc / cm3,535.923034668 pc / cm3,0.5923524757214931
4795,2465.0656738281 pc / cm3,324.454111695,21.15697599,40.0 pc / cm3,75.0 pc / cm3,2250.0656738281 pc / cm3,2.4268380317295253
4796,489.6972351074 pc / cm3,27.5023774281,63.7108292265,40.0 pc / cm3,75.0 pc / cm3,274.6972351074 pc / cm3,0.3127530755743702
4797,1504.2263183594 pc / cm3,199.5396634165,61.1346602433,40.0 pc / cm3,75.0 pc / cm3,1289.2263183594 pc / cm3,1.3851774263797654
4798,346.1443786621 pc / cm3,140.2804910701,40.2564958538,40.0 pc / cm3,75.0 pc / cm3,131.1443786621 pc / cm3,0.15330212007623173
4799,1062.6955566406 pc / cm3,239.4065302245,6.6803347928,40.0 pc / cm3,75.0 pc / cm3,847.6955566406 pc / cm3,0.9205539963758622
4800,45.2899169922 pc / cm3,192.6843877046,71.2595177919,40.0 pc / cm3,75.0 pc / cm3,0,
4801,164.9846954346 pc / cm3,199.7064845878,68.1458663135,40.0 pc / cm3,75.0 pc / cm3,-50.01530456539999 pc / cm3,
4802,1270.1395263672 pc / cm3,7.5839902102,3.4236054796,40.0 pc / cm3,75.0 pc / cm3,1055.1395263672 pc / cm3,1.1387623002768263
4803,860.9128417969 pc / cm3,202.5077386359,37.2510162402,40.0 pc / cm3,75.0 pc / cm3,645.9128417969 pc / cm3,0.7083594420441651
4804,668.0263061523 pc / cm3,104.9411441933,44.6304920862,40.0 pc / cm3,75.0 pc / cm3,453.0263061523 pc / cm3,0.5044722788957571
4805,1385.7906494141 pc / cm3,359.5631464219,52.0885717348,40.0 pc / cm3,75.0 pc / cm3,1170.7906494141 pc / cm3,1.260392218747635
4806,21.0274620056 pc / cm3,162.4464766274,48.5484452768,40.0 pc / cm3,75.0 pc / cm3,0,
4807,29.1149482727 pc / cm3,347.3717180905,23.6869352174,40.0 pc / cm3,75.0 pc / cm3,0,
4808,425.4017333984 pc / cm3,271.9213829031,53.8570836008,40.0 pc / cm3,75.0 pc / cm3,210.40173339839998 pc / cm3,0.2421257863770141
4809,705.2286987305 pc / cm3,100.1588091522,80.8637063296,40.0 pc / cm3,75.0 pc / cm3,490.2286987305 pc / cm3,0.5439755123105392
4810,354.6362304688 pc / cm3,16.6673765363,47.0158625223,40.0 pc / cm3,75.0 pc / cm3,139.63623046880002 pc / cm3,0.16293243864696683
4811,380.1118164062 pc / cm3,141.2124484714,30.2316117043,40.0 pc / cm3,75.0 pc / cm3,165.11181640619998 pc / cm3,0.19164878661649487
4812,157.3015899658 pc / cm3,32.1469461049,35.1570427121,40.0 pc / cm3,75.0 pc / cm3,-57.69841003420001 pc / cm3,
4813,255.9689178467 pc / cm3,4.113649169,24.0533024956,40.0 pc / cm3,75.0 pc / cm3,40.96891784670001 pc / cm3,0.04885241804253544
4814,713.3162231445 pc / cm3,87.4731100618,61.9100716678,40.0 pc / cm3,75.0 pc / cm3,498.3162231445 pc / cm3,0.5525483642123212
4815,897.7108764648 pc / cm3,323.7317255506,13.6318890269,40.0 pc / cm3,75.0 pc / cm3,682.7108764648 pc / cm3,0.7470837793843451
4816,341.6962585449 pc / cm3,208.2658573149,31.2894594942,40.0 pc / cm3,75.0 pc / cm3,126.69625854489999 pc / cm3,0.1482453469900303
4817,514.7684326172 pc / cm3,274.4601912109,53.7101311912,40.0 pc / cm3,75.0 pc / cm3,299.7684326172 pc / cm3,0.3400258553168067
4818,484.8447570801 pc / cm3,213.7944450572,4.6987765067,40.0 pc / cm3,75.0 pc / cm3,269.8447570801 pc / cm3,0.30745869434570094
4819,955.5363769531 pc / cm3,230.6082953238,11.4561932,40.0 pc / cm3,75.0 pc / cm3,740.5363769531 pc / cm3,0.8078926916663418
4820,1177.1335449219 pc / cm3,127.457320231,40.2467698689,40.0 pc / cm3,75.0 pc / cm3,962.1335449219 pc / cm3,1.0409621571386352
4821,1701.6069335938 pc / cm3,65.0578886477,18.7206117319,40.0 pc / cm3,75.0 pc / cm3,1486.6069335938 pc / cm3,1.5941653742090973
4822,729.4912109375 pc / cm3,192.9059166614,59.5448111836,40.0 pc / cm3,75.0 pc / cm3,514.4912109375 pc / cm3,0.5696798514341666
4823,464.2216491699 pc / cm3,357.7656565463,20.5577582495,40.0 pc / cm3,75.0 pc / cm3,249.2216491699 pc / cm3,0.2848958232174902
4824,234.5370788574 pc / cm3,273.9704046467,27.4149020158,40.0 pc / cm3,75.0 pc / cm3,19.53707885739999 pc / cm3,0.023318296237857618
4825,677.731262207 pc / cm3,160.3950938039,62.5395315698,40.0 pc / cm3,75.0 pc / cm3,462.731262207 pc / cm3,0.5147890088722696
4826,407.6092529297 pc / cm3,274.6012321911,20.5007433244,40.0 pc / cm3,75.0 pc / cm3,192.6092529297 pc / cm3,0.22237630350011178
4827,1043.2856445312 pc / cm3,192.2694577239,57.5177361787,40.0 pc / cm3,75.0 pc / cm3,828.2856445312 pc / cm3,0.9001435236445728
4828,524.473449707 pc / cm3,68.2756282792,44.7869575394,40.0 pc / cm3,75.0 pc / cm3,309.473449707 pc / cm3,0.35054854443071415
4829,830.584777832 pc / cm3,297.5432463818,87.1645306144,40.0 pc / cm3,75.0 pc / cm3,615.584777832 pc / cm3,0.6764181159901178
4830,76.0223617554 pc / cm3,217.1792533383,35.9425778798,40.0 pc / cm3,75.0 pc / cm3,0,
4831,684.2012939453 pc / cm3,179.1488477345,47.0657979932,40.0 pc / cm3,75.0 pc / cm3,469.2012939453 pc / cm3,0.5216621878277059
4832,475.9485168457 pc / cm3,225.4544074055,70.0342359594,40.0 pc / cm3,75.0 pc / cm3,260.9485168457 pc / cm3,0.2977381952052368
4833,359.8930969238 pc / cm3,104.9596817184,12.6848914006,40.0 pc / cm3,75.0 pc / cm3,144.8930969238 pc / cm3,0.16887903416770952
4834,1052.9906005859 pc / cm3,146.2488493771,5.8644564773,40.0 pc / cm3,75.0 pc / cm3,837.9906005859 pc / cm3,0.9103483532198483
4835,484.4403686523 pc / cm3,175.8624990427,37.570179954,40.0 pc / cm3,75.0 pc / cm3,269.4403686523 pc / cm3,0.3070172383759439
4836,575.4245605469 pc / cm3,87.3553441015,57.5265812659,40.0 pc / cm3,75.0 pc / cm3,360.4245605469 pc / cm3,0.4055148726179572
4837,509.5115661621 pc / cm3,234.2018025427,80.831238318,40.0 pc / cm3,75.0 pc / cm3,294.5115661621 pc / cm3,0.33431827465443004
4838,627.5888671875 pc / cm3,47.9109413366,68.7685034657,40.0 pc / cm3,75.0 pc / cm3,412.5888671875 pc / cm3,0.4613848604214277
4839,30.3280696869 pc / cm3,333.5616825342,84.7224728439,40.0 pc / cm3,75.0 pc / cm3,0,
4840,338.4612731934 pc / cm3,9.9155250982,14.7415993236,40.0 pc / cm3,75.0 pc / cm3,123.46127319340002 pc / cm3,0.14456225426830224
4841,2029.1501464844 pc / cm3,84.9176056501,18.4683219857,40.0 pc / cm3,75.0 pc / cm3,1814.1501464844 pc / cm3,1.9456198856362072
4842,2105.9812011719 pc / cm3,267.0901177472,39.9437893719,40.0 pc / cm3,75.0 pc / cm3,1890.9812011719 pc / cm3,2.0291766273671112
4843,534.9871826172 pc / cm3,2.8469336533,70.855701433,40.0 pc / cm3,75.0 pc / cm3,319.9871826172 pc / cm3,0.36192778972654954
4844,631.2282104492 pc / cm3,58.5840816931,18.8748168418,40.0 pc / cm3,75.0 pc / cm3,416.2282104492 pc / cm3,0.46526992304155085
4845,348.9750061035 pc / cm3,78.3284143543,-1.2919902919,40.0 pc / cm3,75.0 pc / cm3,133.9750061035 pc / cm3,0.15651562913265077
4846,302.8763427734 pc / cm3,1.1159014111,56.2086733861,40.0 pc / cm3,75.0 pc / cm3,87.87634277339998 pc / cm3,0.10372411513906635
4847,538.6265258789 pc / cm3,270.6891143017,66.9597659336,40.0 pc / cm3,75.0 pc / cm3,323.6265258789 pc / cm3,0.36586199226403654
4848,1323.5169677734 pc / cm3,249.3852030672,78.8192202419,40.0 pc / cm3,75.0 pc / cm3,1108.5169677734 pc / cm3,1.1948851184432359
4849,231.706451416 pc / cm3,36.0849485269,59.5630135294,40.0 pc / cm3,75.0 pc / cm3,16.706451415999993 pc / cm3,0.019921525801118386
4850,2206.2661132812 pc / cm3,302.0939217001,43.1939130729,40.0 pc / cm3,75.0 pc / cm3,1991.2661132812 pc / cm3,2.1389954583886674
4851,457.7516784668 pc / cm3,153.6849038022,85.4398669397,40.0 pc / cm3,75.0 pc / cm3,242.7516784668 pc / cm3,0.27779571090543576
4852,686.2231445312 pc / cm3,210.130560164,40.081991566,40.0 pc / cm3,75.0 pc / cm3,471.2231445312 pc / cm3,0.5238092734015437
4853,447.6423034668 pc / cm3,208.2600839621,0.0,40.0 pc / cm3,75.0 pc / cm3,232.6423034668 pc / cm3,0.26667990192883106
4854,364.341217041 pc / cm3,19.0428985557,63.2951126159,40.0 pc / cm3,75.0 pc / cm3,149.341217041 pc / cm3,0.17390203711766264
4855,509.9159545898 pc / cm3,120.2593013281,37.1603836977,40.0 pc / cm3,75.0 pc / cm3,294.9159545898 pc / cm3,0.3347575344628661
4856,186.0121612549 pc / cm3,19.8655109382,71.4636407487,40.0 pc / cm3,75.0 pc / cm3,-28.987838745099992 pc / cm3,
4857,507.0853271484 pc / cm3,347.8200293295,45.450091225,40.0 pc / cm3,75.0 pc / cm3,292.0853271484 pc / cm3,0.3316821136481936
4858,410.4398803711 pc / cm3,186.5889119645,15.734864754,40.0 pc / cm3,75.0 pc / cm3,195.4398803711 pc / cm3,0.22552494825304845
4859,379.7074279785 pc / cm3,53.0906291825,29.0400585497,40.0 pc / cm3,75.0 pc / cm3,164.7074279785 pc / cm3,0.19119489998595315
4860,226.045211792 pc / cm3,161.7592275489,38.4908971034,40.0 pc / cm3,75.0 pc / cm3,11.045211792000003 pc / cm3,0.013110118841555206
4861,575.4245605469 pc / cm3,64.4857310769,46.3223899181,40.0 pc / cm3,75.0 pc / cm3,360.4245605469 pc / cm3,0.4055148726179572
4862,1937.7614746094 pc / cm3,204.5612956741,47.8522222923,40.0 pc / cm3,75.0 pc / cm3,1722.7614746094 pc / cm3,1.846834178233669
4863,719.7861938477 pc / cm3,195.043983334,55.1117518715,40.0 pc / cm3,75.0 pc / cm3,504.7861938477 pc / cm3,0.5594031333221321
4864,348.9750061035 pc / cm3,290.0972027769,22.0121228025,40.0 pc / cm3,75.0 pc / cm3,133.9750061035 pc / cm3,0.15651562913265077
4865,447.6423034668 pc / cm3,215.5905879216,25.6647294346,40.0 pc / cm3,75.0 pc / cm3,232.6423034668 pc / cm3,0.26667990192883106
